term,estimate,std.error,statistic,p.value
RISKIN_AGAINST,1.120312545215672,0.08267030847697002,1.374226208886409,0.1693714665702685
RISKIN_DEAD,0.8458367208088949,0.12186793457259305,-1.3738555592839354,0.16948652862917343
ROYALTY_AGAINST,1.1904392588297754,0.08568828821899406,2.03437794947032,0.041913503357236606
ROYALTY_DEAD,0.7092980081230009,0.11055308629025278,-3.1069193139075812,0.0018904798962460056
SAINTS_DEAD,0.7916082039461791,0.07050639682505737,-3.314432619995375,9.182930876114165e-4
SAINTS_AGAINST,1.1745997923318283,0.05258789190801456,3.06016235807095,0.0022121703432629617
SCUMP_AGAINST,1.3099010917480467,0.05398460476229346,5.000529930132042,5.717295145990131e-7
SCUMP_DEAD,0.8979158137343628,0.0744251992815253,-1.4468078653405099,0.14795074327238422
SEANY_AGAINST,1.0918946873010245,0.05465016728025839,1.608676365447998,0.10768712636638338
SEANY_DEAD,0.8666150044299222,0.07344123632897964,-1.949319794254503,0.05125724615161466
SHOCKZ_AGAINST,1.1421466001499334,0.06507172644155723,2.042507271173034,0.041101238906487605
SHOCKZ_DEAD,0.7285253203572537,0.09820380895047012,-3.225260817241532,0.001258579520868194
SILLY_AGAINST,1.1060216898911757,0.041873138994643976,2.4065431071197207,0.016104303321615724
SILLY_DEAD,0.8399480543843868,0.06221112732393155,-2.80360180852153,0.005053527461726345
SKRAPZ_AGAINST,1.2342699305888687,0.041596664072456165,5.060012639352679,4.192286873097598e-7
SKRAPZ_DEAD,1.05369206725338,0.06264101349765754,0.8349202576211125,0.4037626080598498
SLACKED_AGAINST,1.3524261759452163,0.05230625785650434,5.771778735774799,7.843907295814773e-9
SLACKED_DEAD,0.9129547393255051,0.07354274886588652,-1.2383134244495377,0.2155998680164082
SLASHER_AGAINST,1.1993301387434077,0.040261770844646765,4.514535237904996,6.345577104557869e-6
SLASHER_DEAD,0.9334412008356158,0.06091684359987762,-1.1306775231732844,0.25819084507206447
SPACELY_DEAD,0.8244378240199086,0.10691780984072424,-1.8056257478646078,0.07097681801783348
SPACELY_AGAINST,1.1532256333865423,0.07703667137035998,1.850585079138032,0.06422926790824313
SPOOF_AGAINST,1.0974602268404545,0.10741237676358194,0.8658092142798264,0.3865947953301298
SPOOF_DEAD,0.7474845290195579,0.1542890931370261,-1.8863398894749164,0.0592491671818099
SUKRY_AGAINST,1.2538030824447417,0.1503249140856354,1.504616847529802,0.13242261229420427
SUKRY_DEAD,0.747626425021391,0.22150030561984857,-1.3130991252626856,0.18914954859080182
SWIFTAZOR_DEAD,0.7643432797978401,0.1428447704724964,-1.8813308371960473,0.05992692870084128
SWIFTAZOR_AGAINST,1.2550802902613347,0.09379245690781512,2.422364807699925,0.015419862083294092
SWIFTY_AGAINST,1.3117351931908168,0.09308210358877489,2.9151773029449033,0.003554865223912412
SWIFTY_DEAD,0.720690989633673,0.14295490498717148,-2.291245756149514,0.021949203938891663
TEMP_DEAD,0.859382147172449,0.06229382995621543,-2.4326900683188053,0.014987123284532635
TEMP_AGAINST,1.1830681325409058,0.04295956673537846,3.913241895382251,9.106522909631831e-5
THEORY_AGAINST,1.1846808311706132,0.049899036790696884,3.3963260299977347,6.829695702336817e-4
THEORY_DEAD,0.8540745758005239,0.06830680960220079,-2.309239219800465,0.0209303103280489
TJHALY_DEAD,0.9400927745850232,0.0681772617004553,-0.9061190003879991,0.36487286952573295
TJHALY_AGAINST,1.143011554777493,0.051647052662699894,2.588075931480451,0.009651370307735127
TOMMEY_AGAINST,1.2396879919524866,0.05026494677685085,4.274544037939194,1.9152884773991664e-5
TOMMEY_DEAD,0.9107652461064225,0.07438425408066572,-1.2565845315320934,0.20890411886147192
VORTEX_DEAD,1.017871759766719,0.09003922094670443,0.19673579227591886,0.844034299247717
VORTEX_AGAINST,1.1820348168908938,0.0667567561407308,2.5051752681331005,0.012239072767001659
WAILERS_DEAD,0.7805479684286146,0.12265006150418918,-2.020048577943988,0.04337834893066609
WAILERS_AGAINST,1.0968164657115935,0.08861758346984447,1.042816312929371,0.2970333745934402
WUSKIN_AGAINST,0.9914639803258545,0.055544327494168065,-0.1543390753842262,0.8773423887095474
WUSKIN_DEAD,0.8549184830925156,0.07600332488798285,-2.0623986678733415,0.03916979603777726
XOTIC_AGAINST,1.095850057259057,0.08637272417999035,1.0597138270835078,0.28927481037063424
XOTIC_DEAD,0.7804777924808924,0.10889418113095507,-2.276053594385006,0.02284280207539376
ZAYROX_AGAINST,1.1420293141800288,0.08658278881224475,1.5338704364415685,0.12506153031851042
ZAYROX_DEAD,0.78943995260075694,0.12456095631320224,-1.8981189024292242,0.057680420660082624
ZED_DEAD,0.9048442666921329,0.08011640024934494,-1.2480894146742594,0.21199831431003047
ZED_AGAINST,1.139270572439109,0.054270827129486283,2.4025469257566097,0.01628134549750003
ZER0_AGAINST,1.2151642144115227,0.051529712275629365,3.7818806849073168,1.5564796631230534e-4
ZER0_DEAD,1.0063369460572427,0.07071646254760257,0.08932788504824767,0.9288213335849564
ZOOMAA_DEAD,0.8102423226687878,0.08681896077031923,-2.4236861441392175,0.015363877199019207
ZOOMAA_AGAINST,1.2688161459288818,0.05436404682166776,4.379443972452243,1.1898250651746958e-5
